interaction.id,input,output
703713,703624,703664
703713,703664,703665
727610,727542,727543
728199,728143,728105
718585,718429,718352
723959,723955,723850
720298,720015,720014
721278,720979,721166
720203,720084,720077
726926,726649,726804
709153,708930,708909
709153,708944,708930
721225,720888,721166
704035,703912,703913
704035,703913,703914
739530,739485,739443
738572,738501,738503
738041,737853,737857
721325,720924,721166
727381,727255,727254
709091,708930,708911
709091,708878,708930
710848,710743,710708
710848,710708,710769
710102,710040,710066
710102,710066,710065
706822,706663,706662
706822,706671,706663
711672,711590,711591
711672,711621,711590
701191,701069,701109
701191,701109,701110
727604,727448,727520
740802,740774,740762
704395,704275,704369
704395,704369,704375
706826,706707,706665
706826,706706,706665
706826,706698,706707
706826,706698,706706
732205,732114,732086
707407,707310,707309
707407,707298,707310
705016,704981,704982
705016,704863,704981
726208,726042,726086
738067,737949,737738
703059,702749,702925
703059,702925,702924
721284,721163,721153
708981,708902,708924
708981,708944,708902
717631,716328,716329
717631,715010,716328
708577,708507,708521
708577,708449,708507
702996,702943,702887
702996,702717,702943
701364,701310,701319
701364,701312,701319
701364,701308,701310
701364,701308,701312
721631,721507,721506
705037,704950,704944
705037,704881,704950
707365,707315,707314
707365,707325,707315
724874,724823,724788
718755,718633,718642
707201,707193,707100
707201,706974,707193
730288,730169,730179
705424,705246,705325
705424,705325,705359
718713,718609,718611
708279,708218,708219
708279,708183,708218
722487,722061,721990
725996,725920,725893
739828,739799,739701
725715,725711,725696
729508,729420,729415
706463,706434,706428
706463,706428,706429
734192,734149,734160
733607,733540,733554
740547,740500,740498
705035,704962,704977
705035,704877,704962
739814,739794,739773
732517,732285,732368
727155,727028,727036
738002,737648,737626
703880,703743,703729
703880,703729,703728
701127,701070,701053
701127,701053,701050
740778,740749,740756
728845,728733,728734
726222,726100,726060
718876,718787,718789
724724,724625,724666
736017,735949,735952
701041,700949,700948
701041,700943,700949
706765,706707,706665
706765,706706,706665
706765,706698,706707
706765,706698,706706
703533,703443,703440
703533,703460,703443
725967,725838,725834
739944,739884,739880
722746,722681,722589
727808,727676,727744
700335,700285,700282
700335,700234,700285
737513,737471,737296
707883,707762,707754
707883,707754,707832
709450,709392,709391
709450,709378,709392
727574,727521,727522
707200,707151,707132
707200,706968,707151
717371,715457,716601
717371,716601,716218
740540,740487,740486
703891,703773,703793
703891,703793,703790
721232,721046,721166
721290,720959,721144
719489,719474,719397
703103,702877,702943
703103,702943,702894
736597,736563,736470
727822,727642,727738
701623,701495,701494
701623,701372,701495
712341,712211,712206
712341,712251,712211
727127,727045,727094
721246,721020,720977
739680,739577,739585
717667,716856,716889
717667,716889,716890
717478,716166,716167
717478,715734,716166
717478,715734,717479
717478,717479,716167
723478,723415,723415
710582,710546,710550
710582,710552,710546
739047,738917,738896
701214,701059,701103
701214,701103,701104
726921,726709,726710
703709,703646,703658
703709,703646,703668
703709,703630,703658
703709,703630,703668
703709,703604,703646
703709,703604,703630
731105,730865,730979
702293,702225,702097
702293,702173,702225
710529,710474,710477
710529,710487,710474
717487,716390,716391
717487,715744,716390
723410,723384,723407
703084,702868,702953
703084,702953,702881
728212,728077,728069
738821,738738,738739
703036,702798,702926
703036,702926,702929
708858,708786,708817
708858,708817,708775
701514,701460,701458
701514,701384,701460
717433,716113,716116
717433,715675,716113
710607,710602,710603
710607,710594,710602
701178,701117,701116
701178,701069,701117
709334,709289,709285
709334,709308,709289
727393,727180,727258
720267,720167,720164
717447,715701,716128
717447,716128,716129
720849,720640,720697
723768,723489,723490
726638,726426,726485
731043,730835,730968
706782,706707,706665
706782,706706,706665
706782,706698,706707
706782,706698,706706
726628,726498,726503
701649,701451,701487
701649,701487,701489
717452,717453,716137
717452,715707,717453
730066,730004,729946
718555,718338,718342
734769,734536,734645
724893,724770,724761
739036,738989,738978
732224,731976,731974
718762,718698,718635
738031,737719,737727
717320,715947,716171
717320,715475,715947
705055,704962,704960
705055,704897,704962
709792,709767,709748
709792,709748,709747
704062,704006,704005
704062,703963,704006
717564,715262,715985
717564,715985,716478
717321,716172,716178
717321,715350,716172
739661,739641,739636
720548,720487,720457
725541,725438,725458
729909,729871,729875
727417,727225,727225
731269,731146,731235
712131,712004,711991
712131,711946,712004
708004,707918,707947
708004,707918,707925
708004,707947,707928
708004,707925,707928
717659,716864,716870
717659,716870,716866
732246,732185,732180
724264,724070,724155
717277,716537,716661
717277,715928,716537
738124,737810,737811
709339,709314,709313
709339,709297,709314
727413,727230,727230
701281,701059,701085
701281,701085,701086
709635,709613,709587
709635,709477,709613
709635,709477,709615
709635,709615,709587
723761,723491,723481
717448,716131,716124
717448,715676,716131
738168,737673,737989
728504,728384,728369
728837,728769,728725
717108,716029,716576
717108,714937,716029
705815,705728,705789
705815,705789,705791
717261,715968,715969
717261,715231,715968
734776,734506,734517
740327,740313,740314
727565,727493,727449
717650,714497,715963
717650,715963,716826
703423,703282,703315
703423,703315,703314
718739,718657,718668
720245,719887,719870
729725,729698,729699
738587,738555,738529
709187,708931,708950
709187,708951,708931
727347,727258,727180
717529,715783,716461
717529,716461,716556
725960,725937,725915
706483,706390,706357
706483,706357,706356
709104,708904,708903
709104,708975,708904
732200,732141,732131
726617,726503,726504
729137,729027,729005
738844,738805,738782
703887,703790,703792
703887,703789,703792
703887,703756,703790
703887,703756,703789
729943,729871,729832
717515,716644,716627
717515,715771,716644
701904,701823,701874
701904,701874,701837
738813,738706,738712
703904,703809,703836
703904,703822,703809
707391,707333,707314
707391,707314,707313
701577,701476,701475
701577,701406,701476
707579,707528,707527
707579,707535,707528
703076,702944,702929
703076,702856,702944
732229,732048,732044
733212,733124,733110
730531,730426,730352
729936,729883,729887
703018,702896,702895
703018,702879,702896
739941,739918,739886
722961,722845,722827
707183,707096,707095
707183,706946,707096
727120,727046,727094
717123,716226,716225
717123,714508,716226
729775,729709,729632
719520,719474,719434
729557,729322,729430
708245,708054,708193
708245,708193,708217
726215,726016,726058
720205,719935,719946
738290,738266,738248
717253,716036,716483
717253,715225,716036
730271,730134,730138
725632,725618,725617
735551,735455,735451
723743,723727,723627
725629,725626,725625
738684,738640,738639
717242,716828,716467
717242,715203,716828
708263,708138,708221
708263,708221,708203
740782,740755,740757
704836,704807,704802
704836,704721,704807
725815,725791,725765
705560,705536,705548
705560,705485,705536
732867,732834,732826
701899,701824,701831
701899,701831,701838
738580,738539,738555
726953,726861,726830
717276,714664,715983
717276,715983,716531
718894,718865,718866
738074,737650,737901
705653,705627,705617
705653,705594,705627
738043,737856,737858
710432,710409,710408
710432,710347,710409
720531,720364,720411
705569,705548,705536
705569,705484,705548
717005,716746,716741
717005,716716,716746
718747,718633,718629
738300,738231,738251
738302,738255,738256
717056,714914,716399
717056,716399,716396
703365,703162,703307
703365,703307,703306
709062,708927,708926
709062,708973,708927
700598,700491,700549
700598,700549,700550
701808,701763,701774
701808,701774,701775
709072,708930,708911
709072,708884,708930
733052,733026,732922
720541,720487,720355
709209,708959,708960
709209,708881,708959
740911,740891,740897
701572,701373,701476
701572,701476,701475
701220,701067,701102
701220,701102,701103
718591,718368,718370
731112,730976,730948
726965,726736,726862
720195,720100,720090
720496,720466,720487
721249,721019,721166
725555,725433,725360
728201,728120,728109
700440,700357,700431
700440,700431,700430
726960,726736,726748
705030,704973,704975
705030,704856,704973
710561,710546,710550
710561,710552,710546
722931,722913,722912
703092,702877,702944
703092,702944,702926
738028,737686,737715
739803,739758,739799
704083,703916,703917
704083,703990,703917
704083,703911,703916
704083,703911,703990
722966,722922,722814
704072,703976,704009
704072,704009,704007
706455,706383,706380
706455,706449,706380
706455,706344,706383
706455,706344,706449
705662,705615,705645
705662,705612,705615
736944,736874,736840
730614,730592,730593
706511,706378,706381
706511,706378,706364
706511,706365,706381
706511,706365,706364
706511,706437,706378
706511,706437,706365
706809,706707,706665
706809,706706,706665
706809,706698,706707
706809,706698,706706
723081,722987,723042
718549,718447,718483
706715,706658,706657
706715,706670,706658
738021,737635,737677
709031,708909,708902
709031,708885,708909
739312,739272,739254
707400,707312,707311
707400,707322,707312
705217,705156,705145
705217,705119,705156
731074,730916,730920
704844,704802,704808
704844,704740,704802
738284,738226,738211
738868,738712,738738
720224,720120,720158
704265,704250,704251
704265,704259,704250
709207,708935,708956
709207,708956,708959
724269,724185,724190
701685,701679,701678
701685,701670,701679
729514,729315,729409
731089,730834,730938
738292,738266,738250
701286,701059,701092
701286,701059,701082
701286,701092,701087
701286,701082,701087
733859,733773,733722
721283,721155,721153
730601,730536,730541
730085,730003,730000
736009,735917,735949
701549,701451,701466
701549,701466,701463
721268,720986,721166
703392,703263,703304
703392,703304,703303
701143,701104,701108
701143,701086,701108
701143,701073,701104
701143,701073,701086
726201,726099,726061
722736,722539,722595
717226,716548,716013
717226,714699,716548
725548,725458,725462
717074,716517,716518
717074,714557,716517
738807,738701,738708
701219,701059,701102
701219,701102,701103
731119,730977,730945
717037,716944,716943
717037,714800,716944
718598,718326,718406
739317,739286,739211
703702,703586,703644
703702,703644,703646
702280,702113,702114
702280,702156,702113
705219,705173,705156
705219,705156,705199
707194,706958,707100
707194,707100,707193
701892,701819,701852
701892,701852,701844
701617,701451,701495
701617,701495,701494
738421,738329,738347
701171,701116,701115
701171,701077,701116
717424,715647,716591
717424,716591,716109
701793,701718,701706
701793,701700,701718
709623,709613,709614
709623,709509,709613
722945,722919,722828
724258,724116,724115
709194,708931,708950
709194,708969,708931
717282,716474,716053
717282,714645,716474
711866,711696,711731
711866,711731,711732
717234,716007,716006
717234,715066,716007
729501,729321,729315
700930,700850,700904
700930,700904,700905
729480,729421,729345
730073,730003,730001
703534,703443,703440
703534,703464,703443
722707,722579,722531
724711,724631,724666
725964,725915,725834
727619,727457,727456
728164,728072,728064
710849,710785,710708
710849,710708,710769
722427,721924,722275
738096,737737,737705
728208,728096,728092
727106,727046,727094
706761,706707,706665
706761,706706,706665
706761,706698,706707
706761,706698,706706
732871,732793,732792
712145,711947,712105
712145,712105,712098
712145,712105,712097
722693,722563,722595
707979,707942,707949
707979,707942,707950
707979,707949,707926
707979,707950,707926
723752,723632,723636
703014,702898,702895
703014,702652,702898
722757,722666,722589
728722,728682,728635
701782,701766,701695
701782,701695,701694
720321,719912,719920
732202,732123,732054
731695,731310,731309
727340,727285,727286
737992,737515,737514
707360,707323,707303
707360,707303,707302
701796,701730,701731
701796,701719,701730
727625,727466,727467
708283,708235,708232
708283,708232,708196
732506,732401,732346
730280,730195,730231
701801,701688,701705
701801,701705,701752
738861,738708,738738
710575,710550,710551
710575,710552,710550
702269,702074,702075
702269,702156,702074
