target_id,ensg
MAGEB10,ENSG00000177689
ENSG00000229731,ENSG00000229731
ENSG00000226199,ENSG00000226199
ENSG00000232834,ENSG00000232834
ENSG00000228345,ENSG00000228345
VKORC1P1,ENSG00000233243
ORC1P1,ENSG00000224589
DCAF8L1,ENSG00000226372
MIR6134,ENSG00000277569
ENSG00000223742,ENSG00000223742
IL1RAPL1,ENSG00000169306
H3P43,ENSG00000226436
ENSG00000201666,ENSG00000201666
ENSG00000237994,ENSG00000237994
RNA5SP500,ENSG00000201356
ENSG00000227393,ENSG00000227393
MIR4666B,ENSG00000264090
PIGFP3,ENSG00000227592
ENSG00000270794,ENSG00000270794
MAGEB2,ENSG00000099399
MAGEB3,ENSG00000198798
MAGEB4,ENSG00000120289
MAGEB1,ENSG00000214107
PLCE1P1,ENSG00000276940
NR0B1,ENSG00000169297
TASL,ENSG00000120280
CKS1BP6,ENSG00000178556
FTLP2,ENSG00000232368
GK,ENSG00000198814
GK-IT1,ENSG00000229331
ENSG00000241886,ENSG00000241886
GK-AS1,ENSG00000243055
ENSG00000277876,ENSG00000277876
TAB3,ENSG00000157625
TAB3-AS1,ENSG00000231542
TAB3-AS2,ENSG00000235512
FTHL17,ENSG00000132446
DMD,ENSG00000198947
RNU6-894P,ENSG00000252903
ENSG00000285900,ENSG00000285900
RNA5SP501,ENSG00000222922
NPM1P8,ENSG00000236285
ENSG00000289215,ENSG00000289215
MIR3915,ENSG00000263600
MIR548F5,ENSG00000221348
DMD-AS3,ENSG00000236828
TBCAP1,ENSG00000226781
ENSG00000215310,ENSG00000215310
ENSG00000287700,ENSG00000287700
ENSG00000233928,ENSG00000233928
FAM47A,ENSG00000185448
FTH1P14,ENSG00000185638
ENSG00000233571,ENSG00000233571
SRSF2P1,ENSG00000236072
ENSG00000271136,ENSG00000271136
TMEM47,ENSG00000147027
ENSG00000225384,ENSG00000225384
ENSG00000273704,ENSG00000273704
FAM47B,ENSG00000189132
ENSG00000229347,ENSG00000229347
RNU6-1087P,ENSG00000252411
SIAH1P1,ENSG00000230227
ENSG00000233663,ENSG00000233663
ENSG00000271088,ENSG00000271088
NFYCP1,ENSG00000233880
MAGEB16,ENSG00000189023
ENSG00000271519,ENSG00000271519
CFAP47,ENSG00000165164
RNU6-641P,ENSG00000206733
HMGB1P16,ENSG00000229384
ENSG00000226484,ENSG00000226484
RPS15AP40,ENSG00000233921
ENSG00000286475,ENSG00000286475
H2AL1Q,ENSG00000249467
ENSG00000275314,ENSG00000275314
ENSG00000231069,ENSG00000231069
ENSG00000235510,ENSG00000235510
TFDP1P2,ENSG00000223723
ENSG00000289708,ENSG00000289708
FAM47C,ENSG00000198173
FTHL18P,ENSG00000243048
ENSG00000214071,ENSG00000214071
MOB1AP2,ENSG00000233810
PRRG1,ENSG00000130962
ENSG00000250349,ENSG00000250349
ENSG00000241607,ENSG00000241607
FTH1P19,ENSG00000219186
FTH1P27,ENSG00000234355
FAM47DP,ENSG00000174678
LANCL3,ENSG00000147036
XK,ENSG00000047597
H2AL1MP,ENSG00000285944
CYBB,ENSG00000165168
DYNLT3,ENSG00000165169
RNU6-49P,ENSG00000206983
ENSG00000259977,ENSG00000259977
SC4MOP,ENSG00000224339
H2AP,ENSG00000187516
H2AL3,ENSG00000229674
SYTL5,ENSG00000147041
MIR548AJ2,ENSG00000221466
SRPX,ENSG00000101955
ENSG00000226679,ENSG00000226679
RPGR,ENSG00000156313
ENSG00000252050,ENSG00000252050
OTC,ENSG00000036473
TDGF1P1,ENSG00000227988
BAG1P1,ENSG00000232370
FTLP16,ENSG00000229735
UBTFL11,ENSG00000233007
TSPAN7,ENSG00000156298
RNU7-7P,ENSG00000238606
ENSG00000235806,ENSG00000235806
ENSG00000287729,ENSG00000287729
MID1IP1,ENSG00000165175
MID1IP1-AS1,ENSG00000238123
ENSG00000289127,ENSG00000289127
RNU6-591P,ENSG00000207122
ENSG00000224610,ENSG00000224610
LINC01281,ENSG00000235304
LINC01282,ENSG00000236747
LINC01283,ENSG00000234191
ENSG00000289068,ENSG00000289068
MIR3937,ENSG00000263730
RN7SL732P,ENSG00000264618
GAPDHP1,ENSG00000228232
OOEPP1,ENSG00000270759
ENSG00000261435,ENSG00000261435
MIR1587,ENSG00000263972
RPS11P7,ENSG00000214047
ENSG00000285709,ENSG00000285709
ENSG00000289570,ENSG00000289570
ENSG00000289122,ENSG00000289122
ENSG00000223486,ENSG00000223486
BCOR,ENSG00000183337
ENSG00000288856,ENSG00000288856
ENSG00000236393,ENSG00000236393
IMPDH1P2,ENSG00000214045
ENSG00000235685,ENSG00000235685
RNU7-164P,ENSG00000238730
ATP6AP2,ENSG00000182220
ENSG00000287098,ENSG00000287098
MPC1L,ENSG00000238205
CXorf38,ENSG00000185753
MED14,ENSG00000180182
MED14OS,ENSG00000234636
DPRXP6,ENSG00000270791
CLDN7P1,ENSG00000214031
TNIP2P1,ENSG00000237661
MKRN4P,ENSG00000238222
SDCBPP3,ENSG00000232801
RPL32P36,ENSG00000189145
RPS2P55,ENSG00000216866
ENSG00000287549,ENSG00000287549
CLIC4P3,ENSG00000237931
USP9X,ENSG00000124486
LINC02601,ENSG00000223714
RNA5SP502,ENSG00000199564
SHISA5P1,ENSG00000226641
DDX3X,ENSG00000215301
RN7SL15P,ENSG00000264573
NYX,ENSG00000188937
GEMIN7P1,ENSG00000225238
CASK,ENSG00000147044
CASK-AS1,ENSG00000233033
RNU6-1321P,ENSG00000212207
YWHAZP10,ENSG00000217624
RN7SL144P,ENSG00000242559
GPR34,ENSG00000171659
GPR82,ENSG00000171657
RPS15AP39,ENSG00000229822
ENSG00000237875,ENSG00000237875
RNU6-202P,ENSG00000251807
ENSG00000233103,ENSG00000233103
ATP5MC2P4,ENSG00000228847
RNU6-630P,ENSG00000212560
ENSG00000228780,ENSG00000228780
RNU6-1124P,ENSG00000206896
ENSG00000231772,ENSG00000231772
ENSG00000283737,ENSG00000283737
ENSG00000287223,ENSG00000287223
PPP1R2C,ENSG00000102055
SMIM15P1,ENSG00000270280
PINCR,ENSG00000224294
IMPDH1P4,ENSG00000237206
ENSG00000285899,ENSG00000285899
NANOGP10,ENSG00000231750
MAOA,ENSG00000189221
MAOB,ENSG00000069535
NDP,ENSG00000124479
NDP-AS1,ENSG00000236276
RBM39P1,ENSG00000214019
EFHC2,ENSG00000183690
TATDN2P1,ENSG00000198414
RRM2P3,ENSG00000214018
ENSG00000224054,ENSG00000224054
FDPSP5,ENSG00000215035
FUNDC1,ENSG00000069509
CHTF8P1,ENSG00000233543
RPL19P20,ENSG00000229168
RPSAP61,ENSG00000214016
RN7SL291P,ENSG00000242065
DUSP21,ENSG00000189037
KDM6A,ENSG00000147050
DIPK2B,ENSG00000147113
ENSG00000229491,ENSG00000229491
PLLPP1,ENSG00000237782
LINC01204,ENSG00000229563
KRT8P14,ENSG00000214282
MFFP3,ENSG00000204915
MIR222HG,ENSG00000270069
MIR221,ENSG00000207870
MIR222,ENSG00000207725
ENSG00000269902,ENSG00000269902
LINC02595,ENSG00000231566
ENSG00000212347,ENSG00000212347
SRSF6P1,ENSG00000215286
ENSG00000234613,ENSG00000234613
MED28P4,ENSG00000224701
KRT18P68,ENSG00000213100
PCNAP3,ENSG00000214009
LINC01186,ENSG00000236751
ACTBP1,ENSG00000229145
ENSG00000286306,ENSG00000286306
CTNNBL1P1,ENSG00000231235
GAPDHP65,ENSG00000235587
KRBOX4,ENSG00000147121
VEZTP1,ENSG00000224072
ZNF674,ENSG00000251192
RNU6-50P,ENSG00000199226
ZNF674-AS1,ENSG00000230844
MKI67P1,ENSG00000270499
CHST7,ENSG00000147119
SLC9A7,ENSG00000065923
PGAM1P7,ENSG00000213997
YBX1P8,ENSG00000226048
CHMP5P1,ENSG00000215284
RP2,ENSG00000102218
LINC01545,ENSG00000204904
JADE3,ENSG00000102221
RGN,ENSG00000130988
RNU6-1189P,ENSG00000206685
ENSG00000288759,ENSG00000288759
RNU12-2P,ENSG00000201659
NDUFB11,ENSG00000147123
RBM10,ENSG00000182872
ITPK1P1,ENSG00000237351
UBA1,ENSG00000130985
INE1,ENSG00000224975
CDK16,ENSG00000102225
USP11,ENSG00000102226
NICN2P,ENSG00000237623
RN7SL785P,ENSG00000266158
ENSG00000203402,ENSG00000203402
ZNF157,ENSG00000147117
SNORA11C,ENSG00000221459
ENSG00000232009,ENSG00000232009
NPM1P49,ENSG00000226556
ZNF41,ENSG00000147124
LINC01560,ENSG00000196741
NUS1P1,ENSG00000235636
ENSG00000289890,ENSG00000289890
ARAF,ENSG00000078061
SYN1,ENSG00000008056
ENSG00000283743,ENSG00000283743
TIMP1,ENSG00000102265
MIR4769,ENSG00000263858
CFP,ENSG00000126759
ELK1,ENSG00000126767
UXT,ENSG00000126756
UXT-AS1,ENSG00000267064
CXXC1P1,ENSG00000187893
SMSP1,ENSG00000224656
ENSG00000229968,ENSG00000229968
WASF4P,ENSG00000188459
ZNF81,ENSG00000197779
RPL7P57,ENSG00000224401
ZNF182,ENSG00000147118
ZNF630,ENSG00000221994
SPACA5,ENSG00000171489
ZNF630-AS1,ENSG00000277541
ENSG00000287757,ENSG00000287757
SSX6P,ENSG00000171483
SPACA5B,ENSG00000171478
ENSG00000230241,ENSG00000230241
ENSG00000233139,ENSG00000233139
RNU6-707P,ENSG00000201517
SSXP3,ENSG00000225198
S100A11P5,ENSG00000238032
SSX5,ENSG00000165583
ENSG00000234780,ENSG00000234780
RNA5SP503,ENSG00000252856
ENSG00000204368,ENSG00000204368
S100A11P7,ENSG00000231568
ENSG00000229662,ENSG00000229662
SSX1,ENSG00000126752
S100A11P6,ENSG00000232813
ENSG00000241207,ENSG00000241207
ENSG00000237345,ENSG00000237345
SSX9P,ENSG00000204648
ENSG00000234391,ENSG00000234391
SSXP9,ENSG00000227302
ENSG00000230100,ENSG00000230100
S100A11P9,ENSG00000270747
SSX3,ENSG00000165584
ENSG00000225055,ENSG00000225055
ENSG00000234448,ENSG00000234448
SSX4,ENSG00000268009
SSX4B,ENSG00000269791
ENSG00000231603,ENSG00000231603
ENSG00000231489,ENSG00000231489
ENSG00000235350,ENSG00000235350
ENSG00000226971,ENSG00000226971
SLC38A5,ENSG00000017483
FTSJ1,ENSG00000068438
PORCN-DT,ENSG00000224292
PORCN,ENSG00000102312
EBP,ENSG00000147155
ENSG00000286268,ENSG00000286268
TBC1D25,ENSG00000068354
ENSG00000204620,ENSG00000204620
RBM3,ENSG00000102317
ENSG00000228343,ENSG00000228343
ENSG00000279528,ENSG00000279528
MRPL32P1,ENSG00000220125
WDR13,ENSG00000101940
VN1R110P,ENSG00000231725
WAS,ENSG00000015285
SUV39H1,ENSG00000101945
ENSG00000232828,ENSG00000232828
RNU6-1056P,ENSG00000206723
GLOD5,ENSG00000171433
ACAA2P1,ENSG00000233585
RNU6-29P,ENSG00000207367
GATA1,ENSG00000102145
HDAC6,ENSG00000094631
ERAS,ENSG00000187682
PCSK1N,ENSG00000102109
PQBP1,ENSG00000102103
TIMM17B,ENSG00000126768
SLC35A2,ENSG00000102100
PIM2,ENSG00000102096
OTUD5,ENSG00000068308
ENSG00000279155,ENSG00000279155
ENSG00000288908,ENSG00000288908
RNU6-722P,ENSG00000223309
KCND1,ENSG00000102057
GRIPAP1,ENSG00000068400
TFE3,ENSG00000068323
CCDC120,ENSG00000147144
PRAF2,ENSG00000243279
ENSG00000288053,ENSG00000288053
WDR45,ENSG00000196998
RNU4-52P,ENSG00000206936
GPKOW,ENSG00000068394
RN7SL262P,ENSG00000265033
ENSG00000280116,ENSG00000280116
ENSG00000289245,ENSG00000289245
MAGIX,ENSG00000269313
ENSG00000279422,ENSG00000279422
PLP2,ENSG00000102007
PRICKLE3,ENSG00000012211
SYP,ENSG00000102003
SYP-AS1,ENSG00000237341
CACNA1F,ENSG00000102001
HSPB1P2,ENSG00000230216
CCDC22,ENSG00000101997
FOXP3,ENSG00000049768
ENSG00000286181,ENSG00000286181
PPP1R3F,ENSG00000049769
ENSG00000270012,ENSG00000270012
ENSG00000286031,ENSG00000286031
GAGE10,ENSG00000215274
GAGE12J,ENSG00000224659
GAGE13,ENSG00000274274
GAGE2E,ENSG00000275113
GAGE12B,ENSG00000236737
GAGE12C,ENSG00000237671
GAGE12D,ENSG00000227488
GAGE12F,ENSG00000236362
GAGE12E,ENSG00000216649
GAGE12G,ENSG00000215269
GAGE12H,ENSG00000224902
GAGE2A,ENSG00000189064
GAGE1,ENSG00000205777
VDAC1P2,ENSG00000213856
SALL1P1,ENSG00000227391
PAGE1,ENSG00000068985
PAGE4,ENSG00000101951
USP27X-DT,ENSG00000234390
USP27X,ENSG00000273820
CPSF1P2,ENSG00000220132
CLCN5,ENSG00000171365
RNU6-421P,ENSG00000201341
MIR532,ENSG00000207758
MIR188,ENSG00000207768
MIR500A,ENSG00000207785
MIR362,ENSG00000208015
MIR501,ENSG00000211538
MIR500B,ENSG00000239057
MIR660,ENSG00000207970
MIR502,ENSG00000272080
PYY3,ENSG00000181977
ENSG00000288783,ENSG00000288783
AKAP4,ENSG00000147081
CCNB3,ENSG00000147082
DGKK,ENSG00000274588
SHROOM4,ENSG00000158352
RNU6-935P,ENSG00000222303
H3P44,ENSG00000226881
BMP15,ENSG00000130385
HMGB1P15,ENSG00000238190
ENSG00000227493,ENSG00000227493
ENSG00000230926,ENSG00000230926
LINC01284,ENSG00000230317
ENSG00000237926,ENSG00000237926
ENSG00000229151,ENSG00000229151
ENSG00000287767,ENSG00000287767
NUDT10,ENSG00000122824
ENSG00000226530,ENSG00000226530
EZHIP,ENSG00000187690
NUDT11,ENSG00000196368
LINC01496,ENSG00000234766
CENPVL3,ENSG00000224109
CENPVL2,ENSG00000283093
CENPVL1,ENSG00000223591
GSPT2,ENSG00000189369
MAGED1,ENSG00000179222
ENSG00000236576,ENSG00000236576
RNU6-504P,ENSG00000252377
ENSG00000228827,ENSG00000228827
IPO7P1,ENSG00000232951
UQCR10P1,ENSG00000237528
TPMTP3,ENSG00000232562
ENSG00000182776,ENSG00000182776
ENSG00000279750,ENSG00000279750
MAGED4B,ENSG00000187243
SNORA11E,ENSG00000221705
MAGED4,ENSG00000154545
SNORA11D,ENSG00000221475
ENSG00000287215,ENSG00000287215
ENSG00000179028,ENSG00000179028
ENSG00000276474,ENSG00000276474
MIR8088,ENSG00000275335
XAGE2,ENSG00000155622
ENSG00000225957,ENSG00000225957
ENSG00000276897,ENSG00000276897
ENSG00000224556,ENSG00000224556
ENSG00000250084,ENSG00000250084
ENSG00000278358,ENSG00000278358
ENSG00000278160,ENSG00000278160
RBM22P6,ENSG00000275643
XAGE1A,ENSG00000204379
RBM22P7,ENSG00000223395
XAGE1B,ENSG00000204382
ENSG00000277289,ENSG00000277289
ENSG00000227058,ENSG00000227058
ENSG00000231593,ENSG00000231593
ENSG00000228771,ENSG00000228771
SSXP4,ENSG00000185319
SSXP1,ENSG00000197185
ENSG00000234792,ENSG00000234792
SSX8P,ENSG00000157965
SSX7,ENSG00000187754
ENSG00000228354,ENSG00000228354
RNA5SP504,ENSG00000222608
SSXP5,ENSG00000225508
S100A11P10,ENSG00000237275
SSX2,ENSG00000241476
ENSG00000223958,ENSG00000223958
ENSG00000225397,ENSG00000225397
ENSG00000229826,ENSG00000229826
SSX2B,ENSG00000268447
S100A11P8,ENSG00000269281
ENSG00000226867,ENSG00000226867
SPANXN5,ENSG00000204363
ENSG00000229885,ENSG00000229885
XAGE5,ENSG00000171405
ENSG00000196395,ENSG00000196395
EIF4A2P4,ENSG00000224781
XAGE3,ENSG00000171402
FAM156B,ENSG00000179304
ENSG00000286118,ENSG00000286118
FAM156A,ENSG00000268350
GPR173,ENSG00000184194
ENSG00000270497,ENSG00000270497
TSPYL2,ENSG00000184205
ENSG00000234019,ENSG00000234019
KANTR,ENSG00000232593
ENSG00000235224,ENSG00000235224
ACTG1P10,ENSG00000231340
ENSG00000227329,ENSG00000227329
KDM5C,ENSG00000126012
MIR6895,ENSG00000276575
MIR6894,ENSG00000277474
KDM5C-IT1,ENSG00000235262
IQSEC2,ENSG00000124313
RPSAP62,ENSG00000226299
ENSG00000236571,ENSG00000236571
MPV17L2P1,ENSG00000234413
SMC1A,ENSG00000072501
MIR6857,ENSG00000278204
RIBC1,ENSG00000158423
HSD17B10,ENSG00000072506
ENSG00000233250,ENSG00000233250
TIPINP1,ENSG00000235416
VTRNA3-1P,ENSG00000199422
HUWE1,ENSG00000086758
MIR98,ENSG00000271886
MIRLET7F2,ENSG00000208012
ENSG00000224735,ENSG00000224735
ENSG00000226110,ENSG00000226110
MRPL32P2,ENSG00000229037
MRPS18CP7,ENSG00000235916
RNA5SP505,ENSG00000201618
PHF8,ENSG00000172943
FAM120C,ENSG00000184083
RPL37P24,ENSG00000224949
WNK3,ENSG00000196632
RPL7AP71,ENSG00000234566
RNU6-434P,ENSG00000207104
TSR2,ENSG00000158526
FGD1,ENSG00000102302
GNL3L,ENSG00000130119
PGAM4P1,ENSG00000215197
ITIH6,ENSG00000102313
MAGED2,ENSG00000102316
SNORA11,ENSG00000221716
ENSG00000275387,ENSG00000275387
TRO,ENSG00000067445
SNORA11G,ENSG00000221750
PFKFB1,ENSG00000158571
APEX2,ENSG00000169188
ALAS2,ENSG00000158578
ENSG00000278283,ENSG00000278283
HDGFL3P1,ENSG00000234466
PAGE2B,ENSG00000238269
PAGE2,ENSG00000234068
ENSG00000278319,ENSG00000278319
ENSG00000276929,ENSG00000276929
FAM104B,ENSG00000182518
ENSG00000186678,ENSG00000186678
MTCO1P52,ENSG00000229760
MTND2P24,ENSG00000231947
MTND1P30,ENSG00000238047
PAGE5,ENSG00000158639
PAGE3,ENSG00000204279
ENSG00000232765,ENSG00000232765
MIR4536-1,ENSG00000283334
MIR4536-2,ENSG00000266328
MAGEH1,ENSG00000187601
USP51,ENSG00000247746
ENSG00000288739,ENSG00000288739
ENSG00000277516,ENSG00000277516
PSMA5P1,ENSG00000235136
FOXR2,ENSG00000189299
ENSG00000229594,ENSG00000229594
ENSG00000169164,ENSG00000169164
RRAGB,ENSG00000083750
ENSG00000227486,ENSG00000227486
GOT2P6,ENSG00000214745
KLF8,ENSG00000102349
RPL23AP83,ENSG00000234135
UBQLN2,ENSG00000188021
ENSG00000230105,ENSG00000230105
NBDY,ENSG00000204272
UQCRBP1,ENSG00000237748
SPIN3,ENSG00000204271
ENSG00000224799,ENSG00000224799
SPIN2P1,ENSG00000237708
SPIN2B,ENSG00000186787
ENSG00000226310,ENSG00000226310
SPIN2A,ENSG00000147059
ENSG00000286977,ENSG00000286977
PPP1R11P2,ENSG00000231765
FAAH2,ENSG00000165591
MTHFD1P1,ENSG00000231831
ZXDB,ENSG00000198455
NLRP2B,ENSG00000215174
MDH1P1,ENSG00000227427
ZXDA,ENSG00000198205
MYCLP2,ENSG00000228004
KRT8P17,ENSG00000235124
SSBL2P,ENSG00000236852
MTND1P31,ENSG00000235170
MTND2P25,ENSG00000228182
ZFRP1,ENSG00000234570
ENSG00000277499,ENSG00000277499
LINC01278,ENSG00000235437
CBX1P1,ENSG00000230823
SPIN4,ENSG00000186767
SPIN4-AS1,ENSG00000233661
ARHGEF9,ENSG00000131089
ARHGEF9-IT1,ENSG00000231729
ENSG00000288661,ENSG00000288661
BTF3P8,ENSG00000236813
MIR1468,ENSG00000222532
HNRNPDP1,ENSG00000232794
ENSG00000226010,ENSG00000226010
AMER1,ENSG00000184675
ENSG00000287370,ENSG00000287370
RN7SL799P,ENSG00000244006
ASB12,ENSG00000198881
MTMR8,ENSG00000102043
KPNA4P1,ENSG00000213754
PFN5P,ENSG00000283349
SHC1P1,ENSG00000230889
YWHAZP7,ENSG00000227261
KRT8P27,ENSG00000226502
GRPEL2P2,ENSG00000225814
BLOC1S2P1,ENSG00000236982
ZC4H2,ENSG00000126970
ZC3H12B,ENSG00000102053
ENSG00000237971,ENSG00000237971
CCT4P2,ENSG00000225569
MORF4L1P5,ENSG00000231857
PRXL2CP1,ENSG00000237963
TLE1P1,ENSG00000228158
LAS1L,ENSG00000001497
AP1M2P1,ENSG00000227534
FRMD8P1,ENSG00000227942
MSN,ENSG00000147065
NANOGP9,ENSG00000231809
ENSG00000276689,ENSG00000276689
ETF1P3,ENSG00000233833
CCNYL5,ENSG00000230039
ENSG00000237311,ENSG00000237311
RBMXP5,ENSG00000217835
MIR223HG,ENSG00000274536
MIR223,ENSG00000284567
VSIG4,ENSG00000155659
ATXN7L3P1,ENSG00000215168
EIF4BP9,ENSG00000237294
HEPH,ENSG00000089472
MTFR1P1,ENSG00000231356
ENSG00000226820,ENSG00000226820
PKMP2,ENSG00000235892
EDA2R,ENSG00000131080
RNU6-394P,ENSG00000222667
ENSG00000226280,ENSG00000226280
ENSG00000233710,ENSG00000233710
AR,ENSG00000169083
BMI1P1,ENSG00000234201
OPHN1,ENSG00000079482
ENSG00000260118,ENSG00000260118
PGK1P1,ENSG00000228328
RNU6-1225P,ENSG00000252145
AKIRIN1P2,ENSG00000228125
ENSG00000225925,ENSG00000225925
ENSG00000289038,ENSG00000289038
YIPF6,ENSG00000181704
RNU6-245P,ENSG00000206747
RPL31P63,ENSG00000236735
COX6CP12,ENSG00000234463
STARD8,ENSG00000130052
ACTR3P2,ENSG00000232267
SERBP1P1,ENSG00000213740
EFNB1,ENSG00000090776
PJA1,ENSG00000181191
HMGN1P35,ENSG00000172186
LINC00269,ENSG00000215162
CYCSP43,ENSG00000231706
NALF2,ENSG00000130054
ENSG00000228160,ENSG00000228160
EDA,ENSG00000158813
CNOT7P1,ENSG00000233229
MIR676,ENSG00000211991
ENSG00000286077,ENSG00000286077
AWAT2,ENSG00000147160
OTUD6A,ENSG00000189401
MTCYBP31,ENSG00000226579
MTND4P31,ENSG00000235382
IGBP1,ENSG00000089289
IGBP1-AS2,ENSG00000220925
IGBP1-AS1,ENSG00000203588
DGAT2L6,ENSG00000184210
RN7SL581P,ENSG00000242657
AWAT1,ENSG00000204195
RNA5SP507,ENSG00000200473
P2RY4,ENSG00000186912
ARR3,ENSG00000120500
PDZD11,ENSG00000120509
RAB41,ENSG00000147127
KIF4A,ENSG00000090889
TRAPPC2LP1,ENSG00000231053
RNY4P23,ENSG00000201377
GDPD2,ENSG00000130055
ENSG00000284391,ENSG00000284391
DLG3,ENSG00000082458
RNU4-81P,ENSG00000200431
DLG3-AS1,ENSG00000231651
TEX11,ENSG00000120498
ENSG00000230187,ENSG00000230187
ENSG00000277492,ENSG00000277492
SNORD3E,ENSG00000280704
WASHC3P1,ENSG00000213747
SLC7A3,ENSG00000165349
RPS23P8,ENSG00000230629
NUTF2P7,ENSG00000229324
RNU1-56P,ENSG00000212605
SOCS5P4,ENSG00000227536
SNX12,ENSG00000147164
FOXO4,ENSG00000184481
CXorf65,ENSG00000204165
ENSG00000285171,ENSG00000285171
IL2RG,ENSG00000147168
MED12,ENSG00000184634
NLGN3,ENSG00000196338
ENSG00000228427,ENSG00000228427
GJB1,ENSG00000169562
ZMYM3,ENSG00000147130
NONO,ENSG00000147140
ITGB1BP2,ENSG00000147166
ZCRB1P1,ENSG00000224208
RHOG2P,ENSG00000213706
TAF1,ENSG00000147133
ENSG00000229601,ENSG00000229601
PABPN1P1,ENSG00000213018
INGX,ENSG00000243468
SOCS6P1,ENSG00000215120
OGT,ENSG00000147162
GCNA,ENSG00000147174
CXCR3,ENSG00000186810
ENSG00000237265,ENSG00000237265
ENSG00000283599,ENSG00000283599
ENSG00000230934,ENSG00000230934
LINC00891,ENSG00000281852
CXorf49,ENSG00000215115
ENSG00000226870,ENSG00000226870
ENSG00000237182,ENSG00000237182
ENSG00000237717,ENSG00000237717
ENSG00000234442,ENSG00000234442
CXorf49B,ENSG00000215113
ENSG00000224617,ENSG00000224617
ENSG00000229030,ENSG00000229030
ENSG00000283178,ENSG00000283178
NHSL2,ENSG00000204131
RNU6-1078P,ENSG00000201392
RPS26P11,ENSG00000196933
RTL5,ENSG00000242732
TPT1P15,ENSG00000225471
PIN4,ENSG00000102309
RN7SL388P,ENSG00000239577
ERCC6L,ENSG00000186871
RPS4X,ENSG00000198034
CITED1,ENSG00000125931
ENSG00000285547,ENSG00000285547
HDAC8,ENSG00000147099
RNU2-68P,ENSG00000222810
PHKA1,ENSG00000067177
MATR3P1,ENSG00000225858
PHKA1-AS1,ENSG00000231944
CAPZA1P3,ENSG00000213698
RNU1-112P,ENSG00000201271
DMRTC1B,ENSG00000184911
FAM226B,ENSG00000269911
FAM236B,ENSG00000268994
FAM236D,ENSG00000225396
DMRTC1,ENSG00000269502
FAM236C,ENSG00000283594
FAM236A,ENSG00000275520
PABPC1L2B-AS1,ENSG00000226725
PABPC1L2B,ENSG00000184388
PABPC1L2A,ENSG00000186288
ENSG00000231963,ENSG00000231963
NAP1L6P,ENSG00000204118
NAP1L2,ENSG00000186462
TOMM20P4,ENSG00000230311
LRRFIP2P1,ENSG00000237014
YWHAZP8,ENSG00000225664
RNU6-1044P,ENSG00000207486
CDX4,ENSG00000131264
MORF4L1P6,ENSG00000233162
MAP2K4P1,ENSG00000269904
RPL7P53,ENSG00000237475
CHIC1,ENSG00000204116
SEPHS1P4,ENSG00000230146
TSIX,ENSG00000270641
XIST,ENSG00000229807
ENSG00000274655,ENSG00000274655
ENSG00000277577,ENSG00000277577
ENSG00000278039,ENSG00000278039
FXYD6P3,ENSG00000182707
FTX,ENSG00000230590
JPX,ENSG00000225470
ENSG00000274430,ENSG00000274430
ENSG00000276784,ENSG00000276784
ENSG00000271199,ENSG00000271199
RPSAP14,ENSG00000233984
SHISA5P2,ENSG00000203397
AARSD1P1,ENSG00000234969
UHRF2P1,ENSG00000223650
DDX3P1,ENSG00000232928
ENSG00000280375,ENSG00000280375
DDX3P2,ENSG00000230986
MKRN5P,ENSG00000224430
ATP5MKP1,ENSG00000231549
BMP2KL,ENSG00000204113
RAB11FIP1P1,ENSG00000228492
ENSG00000271533,ENSG00000271533
MIR421,ENSG00000202566
MIR374B,ENSG00000212027
MIR374C,ENSG00000283534
RN7SL648P,ENSG00000265727
ENSG00000278421,ENSG00000278421
ENSG00000273974,ENSG00000273974
ENSG00000275254,ENSG00000275254
ENSG00000275625,ENSG00000275625
MIR545,ENSG00000207820
MIR374A,ENSG00000199168
ENSG00000277922,ENSG00000277922
ZCCHC13,ENSG00000187969
ENSG00000226515,ENSG00000226515
RPS6P26,ENSG00000213269
RN7SL790P,ENSG00000239745
THAP12P1,ENSG00000230665
RPS7P14,ENSG00000213695
SLC16A2,ENSG00000147100
HNRNPA1P25,ENSG00000231206
RLIM,ENSG00000131263
PABPC1P3,ENSG00000230673
RNU6-330P,ENSG00000199885
NEXMIF,ENSG00000050030
ENSG00000271589,ENSG00000271589
ABCB7,ENSG00000131269
UPRT,ENSG00000094841
BUD31P2,ENSG00000229661
RNU6-562P,ENSG00000199601
TERF1P7,ENSG00000232186
ZDHHC15,ENSG00000102383
RPL21P134,ENSG00000233254
PCNPP4,ENSG00000237089
BRAFP1,ENSG00000224775
TTC3P1,ENSG00000215105
MAGEE2,ENSG00000186675
SAR1AP4,ENSG00000233063
FOXN3P2,ENSG00000226753
ENSG00000226854,ENSG00000226854
ARL5AP5,ENSG00000232332
PBDC1,ENSG00000102390
MMADHCP1,ENSG00000237252
RNU6-867P,ENSG00000201826
ENSG00000274398,ENSG00000274398
LDHBP2,ENSG00000213684
MAGEE1,ENSG00000198934
RNA5SP508,ENSG00000223259
TRAPPC13P1,ENSG00000235447
MIR325HG,ENSG00000280870
MIR384,ENSG00000283242
MIR325,ENSG00000207995
RNA5SP509,ENSG00000201447
SPRYD7P1,ENSG00000234404
FGF16,ENSG00000196468
ATRX,ENSG00000085224
FABP5P15,ENSG00000237106
MAGT1,ENSG00000102158
RNU6-854P,ENSG00000200906
